;No.;Time;Source;Destination;Protocol;Length;Info
540;541;155.482146951;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 46568  >  2105 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757212 TSecr=0 WS=128
541;542;155.482188268;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 38580  >  1102 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757212 TSecr=0 WS=128
542;543;155.482316869;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 35310  >  19780 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
543;544;155.48244406700002;10.0.2.5;10.0.2.15;TCP;60;2105  >  46568 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
544;545;155.48244414799998;10.0.2.5;10.0.2.15;TCP;60;1102  >  38580 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
545;546;155.48250304799998;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 56126  >  5500 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
546;547;155.482624435;10.0.2.5;10.0.2.15;TCP;60;19780  >  35310 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
547;548;155.482698113;10.0.2.5;10.0.2.15;TCP;60;5500  >  56126 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
548;549;155.482758587;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 34842  >  1199 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
549;550;155.482800816;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 34054  >  49 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
550;551;155.482953101;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 54316  >  8652 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
551;552;155.48305393200002;10.0.2.5;10.0.2.15;TCP;60;1199  >  34842 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
552;553;155.48305404299998;10.0.2.5;10.0.2.15;TCP;60;49  >  34054 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
553;554;155.483199495;10.0.2.5;10.0.2.15;TCP;60;8652  >  54316 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
554;555;155.48330166600002;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 35686  >  3814 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
555;556;155.483471465;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 33628  >  2020 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
556;557;155.48360945299999;10.0.2.5;10.0.2.15;TCP;60;3814  >  35686 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
557;558;155.483609543;10.0.2.5;10.0.2.15;TCP;60;2020  >  33628 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
558;559;155.483667241;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 41000  >  5100 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
559;560;155.48390755100002;10.0.2.5;10.0.2.15;TCP;60;5100  >  41000 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
560;561;155.48392132700002;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 55756  >  8800 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
561;562;155.484079995;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 36964  >  3003 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757213 TSecr=0 WS=128
562;563;155.484125931;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 45284  >  50389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757214 TSecr=0 WS=128
563;564;155.484241831;10.0.2.5;10.0.2.15;TCP;60;8800  >  55756 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
564;565;155.484293347;10.0.2.5;10.0.2.15;TCP;60;3003  >  36964 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
565;566;155.484293407;10.0.2.5;10.0.2.15;TCP;60;50389  >  45284 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
566;567;155.484422389;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 46474  >  2394 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757214 TSecr=0 WS=128
567;568;155.484567711;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 56152  >  1947 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757214 TSecr=0 WS=128
568;569;155.484626421;10.0.2.5;10.0.2.15;TCP;60;2394  >  46474 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
569;570;155.484699127;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 46184  >  2702 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757214 TSecr=0 WS=128
570;571;155.484757487;10.0.2.5;10.0.2.15;TCP;60;1947  >  56152 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
571;572;155.48487698;10.0.2.5;10.0.2.15;TCP;60;2702  >  46184 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
572;573;155.48496653799998;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 38220  >  6510 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
573;574;155.485008056;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 48382  >  16016 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
574;575;155.485166072;10.0.2.5;10.0.2.15;TCP;60;6510  >  38220 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
575;576;155.485166142;10.0.2.5;10.0.2.15;TCP;60;16016  >  48382 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
576;577;155.48522382;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 58878  >  3300 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
577;578;155.48540731399999;10.0.2.5;10.0.2.15;TCP;60;3300  >  58878 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
578;579;155.485419286;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 52706  >  636 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
579;580;155.485539992;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 50122  >  5009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
580;581;155.48561226799998;10.0.2.5;10.0.2.15;TCP;60;636  >  52706 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
581;582;155.485654066;10.0.2.5;10.0.2.15;TCP;60;5009  >  50122 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
582;583;155.485697798;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 38088  >  9090 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
583;584;155.485867215;10.0.2.5;10.0.2.15;TCP;60;9090  >  38088 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
584;585;155.485961041;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 46056  >  2001 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
585;586;155.486085314;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 35448  >  3390 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
586;587;155.486116272;10.0.2.5;10.0.2.15;TCP;60;2001  >  46056 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
587;588;155.486186173;10.0.2.5;10.0.2.15;TCP;60;3390  >  35448 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
588;589;155.486256094;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 58672  >  5033 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
589;590;155.486384635;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 39514  >  6689 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
590;591;155.48641563299998;10.0.2.5;10.0.2.15;TCP;60;5033  >  58672 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
591;592;155.486545957;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 54662  >  1248 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
592;593;155.486608043;10.0.2.5;10.0.2.15;TCP;60;6689  >  39514 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
593;594;155.486679898;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 43914  >  873 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757215 TSecr=0 WS=128
594;595;155.486760178;10.0.2.5;10.0.2.15;TCP;60;1248  >  54662 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
595;596;155.48684060899998;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 60656  >  8292 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
596;597;155.486920549;10.0.2.5;10.0.2.15;TCP;60;873  >  43914 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
597;598;155.48696948;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 53498  >  10566 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
598;599;155.48700278299998;10.0.2.5;10.0.2.15;TCP;60;8292  >  60656 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
599;600;155.48712887899998;10.0.2.5;10.0.2.15;TCP;60;10566  >  53498 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
600;601;155.487203459;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 55064  >  32 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
601;602;155.48724175;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 33932  >  1114 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
602;603;155.48742487299998;10.0.2.5;10.0.2.15;TCP;60;32  >  55064 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
603;604;155.487424944;10.0.2.5;10.0.2.15;TCP;60;1114  >  33932 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
604;605;155.487472362;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 39422  >  4444 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
605;606;155.487518288;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 40998  >  3322 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
606;607;155.487690341;10.0.2.5;10.0.2.15;TCP;60;4444  >  39422 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
607;608;155.487690421;10.0.2.5;10.0.2.15;TCP;60;3322  >  40998 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
608;609;155.487728071;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 49736  >  16000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
609;610;155.48777938799998;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 39484  >  179 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
610;611;155.487906806;10.0.2.5;10.0.2.15;TCP;60;16000  >  49736 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
611;612;155.487906886;10.0.2.5;10.0.2.15;TCP;60;179  >  39484 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
612;613;155.488013025;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 56886  >  1216 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
613;614;155.488068038;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 47032  >  17988 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
614;615;155.488215565;10.0.2.5;10.0.2.15;TCP;60;1216  >  56886 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
615;616;155.488268394;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 37440  >  10626 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757216 TSecr=0 WS=128
616;617;155.48834685100002;10.0.2.5;10.0.2.15;TCP;60;17988  >  47032 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
617;618;155.488463139;10.0.2.5;10.0.2.15;TCP;60;10626  >  37440 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
618;619;155.488528271;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 34650  >  10010 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757217 TSecr=0 WS=128
619;620;155.488670206;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 58704  >  3880 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757217 TSecr=0 WS=128
620;621;155.488755015;10.0.2.5;10.0.2.15;TCP;60;10010  >  34650 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
621;622;155.488855974;10.0.2.5;10.0.2.15;TCP;60;3880  >  58704 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
622;623;155.488883546;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 48148  >  10001 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757217 TSecr=0 WS=128
623;624;155.488932428;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 45774  >  1069 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757217 TSecr=0 WS=128
624;625;155.489103759;10.0.2.5;10.0.2.15;TCP;60;10001  >  48148 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
625;626;155.489103869;10.0.2.5;10.0.2.15;TCP;60;1069  >  45774 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
626;627;155.489198476;10.0.2.5;10.0.2.15;TCP;54;8090  >  42644 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
627;628;155.489238862;10.0.2.5;10.0.2.15;TCP;54;1123  >  50310 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
628;629;155.489391558;10.0.2.5;10.0.2.15;TCP;54;1044  >  54216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
629;630;155.48942988;10.0.2.5;10.0.2.15;TCP;54;1112  >  53850 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
630;631;155.489588998;10.0.2.5;10.0.2.15;TCP;54;6123  >  55214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
631;632;155.48962766;10.0.2.5;10.0.2.15;TCP;54;888  >  32768 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
632;633;155.489741243;10.0.2.5;10.0.2.15;TCP;54;70  >  59148 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
633;634;155.490694038;10.0.2.15;10.0.2.5;TCP;74;40852  >  30951 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757231 TSecr=0 WS=128
634;635;155.49069410799999;10.0.2.15;10.0.2.5;TCP;74;40656  >  3580 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757231 TSecr=0 WS=128
635;636;155.490694148;10.0.2.15;10.0.2.5;TCP;74;37598  >  4000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757231 TSecr=0 WS=128
636;637;155.490694198;10.0.2.15;10.0.2.5;TCP;74;34414  >  1862 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757231 TSecr=0 WS=128
637;638;155.490694238;10.0.2.15;10.0.2.5;TCP;74;46988  >  1091 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757231 TSecr=0 WS=128
638;639;155.490694288;10.0.2.15;10.0.2.5;TCP;74;46632  >  4567 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757231 TSecr=0 WS=128
639;640;155.490694328;10.0.2.15;10.0.2.5;TCP;74;36524  >  8333 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757231 TSecr=0 WS=128
640;641;155.490799936;10.0.2.5;10.0.2.15;TCP;54;1296  >  45874 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
641;642;155.49096751;10.0.2.5;10.0.2.15;TCP;54;54045  >  60310 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
642;643;155.491133701;10.0.2.5;10.0.2.15;TCP;54;3260  >  52036 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
643;644;155.491282721;10.0.2.5;10.0.2.15;TCP;54;1098  >  50050 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
644;645;155.491369333;10.0.2.15;10.0.2.5;TCP;74;42102  >  2557 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757232 TSecr=0 WS=128
645;646;155.49140508;10.0.2.5;10.0.2.15;TCP;54;389  >  35612 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
646;647;155.491475512;10.0.2.15;10.0.2.5;TCP;74;37738  >  1031 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757232 TSecr=0 WS=128
647;648;155.491562455;10.0.2.5;10.0.2.15;TCP;54;3690  >  43986 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
648;649;155.491637746;10.0.2.15;10.0.2.5;TCP;74;45862  >  5061 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757233 TSecr=0 WS=128
649;650;155.49168832;10.0.2.5;10.0.2.15;TCP;54;2604  >  32968 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
650;651;155.491813966;10.0.2.15;10.0.2.5;TCP;74;49212  >  6565 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757233 TSecr=0 WS=128
651;652;155.491814056;10.0.2.15;10.0.2.5;TCP;74;38284  >  5030 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757233 TSecr=0 WS=128
652;653;155.49191354200002;10.0.2.5;10.0.2.15;TCP;54;1048  >  60560 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
653;654;155.49199150799998;10.0.2.15;10.0.2.5;TCP;74;59432  >  1084 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757233 TSecr=0 WS=128
654;655;155.492102396;10.0.2.15;10.0.2.5;TCP;74;34088  >  5906 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757233 TSecr=0 WS=128
655;656;155.49215968299998;10.0.2.5;10.0.2.15;TCP;54;9594  >  40444 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
656;657;155.492277454;10.0.2.15;10.0.2.5;TCP;74;53164  >  4129 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757233 TSecr=0 WS=128
657;658;155.492348968;10.0.2.5;10.0.2.15;TCP;54;1165  >  51838 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
658;659;155.49245809200002;10.0.2.15;10.0.2.5;TCP;74;57418  >  1026 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757233 TSecr=0 WS=128
659;660;155.492587725;10.0.2.5;10.0.2.15;TCP;54;5280  >  43110 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
660;661;155.492805062;10.0.2.15;10.0.2.5;TCP;74;49320  >  617 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757234 TSecr=0 WS=128
661;662;155.49287828;10.0.2.5;10.0.2.15;TCP;54;15742  >  37622 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
662;663;155.493146722;10.0.2.5;10.0.2.15;TCP;54;648  >  42158 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
663;664;155.493382905;10.0.2.5;10.0.2.15;TCP;54;18101  >  53980 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
664;665;155.493532819;10.0.2.15;10.0.2.5;TCP;74;53254  >  34573 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757234 TSecr=0 WS=128
665;666;155.49364863600002;10.0.2.15;10.0.2.5;TCP;74;54062  >  5102 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757235 TSecr=0 WS=128
666;667;155.493918201;10.0.2.15;10.0.2.5;TCP;74;34288  >  6646 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757235 TSecr=0 WS=128
667;668;155.493918261;10.0.2.15;10.0.2.5;TCP;74;60716  >  10024 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757235 TSecr=0 WS=128
668;669;155.494149995;10.0.2.5;10.0.2.15;TCP;54;444  >  38594 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
669;670;155.494364912;10.0.2.5;10.0.2.15;TCP;54;5952  >  48326 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
670;671;155.494409615;10.0.2.5;10.0.2.15;TCP;54;1060  >  48510 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
671;672;155.49458282;10.0.2.5;10.0.2.15;TCP;54;5566  >  35802 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
672;673;155.494623186;10.0.2.5;10.0.2.15;TCP;54;10003  >  48046 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
673;674;155.494777094;10.0.2.5;10.0.2.15;TCP;54;1071  >  40466 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
674;675;155.49481767;10.0.2.5;10.0.2.15;TCP;54;9898  >  48610 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
675;676;155.494909031;10.0.2.15;10.0.2.5;TCP;74;40070  >  3030 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757236 TSecr=0 WS=128
676;677;155.495057068;10.0.2.15;10.0.2.5;TCP;74;36378  >  5080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757236 TSecr=0 WS=128
677;678;155.495057149;10.0.2.15;10.0.2.5;TCP;74;56580  >  722 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757236 TSecr=0 WS=128
678;679;155.49511151;10.0.2.5;10.0.2.15;TCP;54;2288  >  45540 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
679;680;155.495224071;10.0.2.15;10.0.2.5;TCP;74;58518  >  3268 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757236 TSecr=0 WS=128
680;681;155.495268645;10.0.2.5;10.0.2.15;TCP;54;21571  >  55124 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
681;682;155.495369674;10.0.2.15;10.0.2.5;TCP;74;52678  >  6502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757236 TSecr=0 WS=128
682;683;155.495369754;10.0.2.15;10.0.2.5;TCP;74;47226  >  9102 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757236 TSecr=0 WS=128
683;684;155.495369804;10.0.2.15;10.0.2.5;TCP;74;60352  >  16018 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757236 TSecr=0 WS=128
684;685;155.495471535;10.0.2.5;10.0.2.15;TCP;54;6666  >  33220 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
685;686;155.49559611799998;10.0.2.15;10.0.2.5;TCP;74;46748  >  9900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
686;687;155.495596198;10.0.2.15;10.0.2.5;TCP;74;55316  >  1121 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
687;688;155.49564419799998;10.0.2.5;10.0.2.15;TCP;54;2500  >  37922 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
688;689;155.495728937;10.0.2.15;10.0.2.5;TCP;74;49850  >  2920 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
689;690;155.495832721;10.0.2.5;10.0.2.15;TCP;54;2105  >  46568 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
690;691;155.49591641799998;10.0.2.15;10.0.2.5;TCP;74;39510  >  2607 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
691;692;155.49596911700002;10.0.2.5;10.0.2.15;TCP;54;1102  >  38580 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
692;693;155.496091356;10.0.2.15;10.0.2.5;TCP;74;39128  >  5998 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
693;694;155.496091436;10.0.2.15;10.0.2.5;TCP;74;49740  >  38292 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
694;695;155.496152621;10.0.2.5;10.0.2.15;TCP;54;19780  >  35310 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
695;696;155.496209247;10.0.2.15;10.0.2.5;TCP;74;52872  >  783 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
696;697;155.496284638;10.0.2.5;10.0.2.15;TCP;54;5500  >  56126 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
697;698;155.496406677;10.0.2.15;10.0.2.5;TCP;74;42968  >  1455 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757237 TSecr=0 WS=128
